,Views_7_days,Country,Price_EUR,Year_Built
5752,431,Poland,149111.0,2019
5753,76,France,149070.0,2020
5754,143,Sweden,149000.0,2011
5755,101,Spain,149000.0,2004
5756,126,Germany,149000.0,1992
5757,49,Netherlands,149000.0,2005
5758,186,France,149000.0,1998
5760,145,Croatia (Hrvatska),149000.0,2001
5761,209,Italy,149000.0,2018
5764,143,Austria,149000.0,2007
5765,79,Croatia (Hrvatska),149000.0,1996
5766,166,Spain,149000.0,1996
5767,189,Spain,149000.0,2002
5768,155,Croatia (Hrvatska),149000.0,2000
5770,135,Spain,149000.0,2002
5771,71,Spain,149000.0,2015
5772,70,France,149000.0,1994
5773,105,Spain,149000.0,2015
5774,45,Netherlands,149000.0,2005
5775,93,Netherlands,149000.0,2001
5776,74,Netherlands,149000.0,2000
5778,25,Slovenia,149000.0,2004
5779,49,Italy,149000.0,2001
5781,53,Germany,148500.0,2020
5782,297,Switzerland,155882.35294117648,2012
5783,110,United Kingdom,116336.20689655174,2004
5784,103,United Kingdom,116336.20689655174,2002
5786,59,United Kingdom,116336.20689655174,2020
5787,166,Switzerland,156862.74509803922,2017
5790,152,Croatia (Hrvatska),148000.0,2014
5792,65,France,148000.0,2018
5794,251,Italy,148000.0,2010
5795,75,Germany,148000.0,2012
5796,151,Croatia (Hrvatska),148000.0,2013
5798,60,Portugal,147500.0,1997
5799,152,Portugal,147500.0,2006
5800,118,Netherlands,147500.0,2008
5801,89,Germany,147500.0,2020
5802,65,Spain,147220.0,2019
5804,214,Denmark,8423076.923076922,1995
5808,145,Austria,146700.0,2020
5810,227,Switzerland,154901.96078431373,2004
5812,187,Germany,145900.0,2003
5814,150,Italy,145000.0,2009
5816,103,Belgium,145000.0,2018
5817,157,Germany,145000.0,2011
5818,78,Italy,145000.0,2004
5819,107,Croatia (Hrvatska),145000.0,2002
5820,104,France,145000.0,1981
5821,122,Croatia (Hrvatska),145000.0,2001
5823,28,France,145000.0,2016
5824,118,France,145000.0,2004
5826,65,Italy,145000.0,2002
5827,221,Spain,145000.0,2000
5828,65,Italy,145000.0,2006
5831,51,Italy,145000.0,2002
5836,131,Germany,144900.0,2019
5837,132,Germany,144900.0,2019
5839,194,Germany,144714.0,2020
5840,185,Switzerland,151960.78431372548,2007
5841,94,Germany,143900.0,2021
5842,91,France,141756.0,2020
5843,87,France,141686.0,2020
5845,89,France,141322.0,2020
5847,46,France,140540.0,2020
5849,40,Italy,140000.0,2006
5850,127,Malta,140000.0,1995
5851,81,Croatia (Hrvatska),140000.0,2004
5852,118,Croatia (Hrvatska),140000.0,2006
5853,110,Italy,140000.0,1999
5854,96,Italy,140000.0,1984
5855,70,Croatia (Hrvatska),140000.0,2000
5859,26,Italy,140000.0,1998
5860,61,Italy,140000.0,2009
5861,62,Cyprus,140000.0,2010
5862,104,Portugal,140000.0,2002
5863,122,Croatia (Hrvatska),140000.0,2010
5865,89,France,140000.0,1996
5866,159,Italy,140000.0,2018
5869,188,Germany,140000.0,2010
5870,41,Italy,140000.0,2008
5871,199,Austria,140000.0,1977
5876,63,Croatia (Hrvatska),139500.0,2002
5877,499,Germany,139500.0,2012
5878,138,Switzerland,146568.6274509804,2003
5879,38,Italy,139000.0,2005
5880,180,Croatia (Hrvatska),139000.0,1998
5881,39,Italy,139000.0,2006
5882,36,Germany,139000.0,2017
5883,53,Italy,139000.0,1980
5886,104,Croatia (Hrvatska),139000.0,2009
5887,127,Spain,139000.0,2006
5888,86,Belgium,139000.0,1996
5889,135,Croatia (Hrvatska),139000.0,2015
5891,187,Croatia (Hrvatska),139000.0,2002
5896,86,Germany,139000.0,1999
5897,71,Croatia (Hrvatska),139000.0,2003
5898,35,France,139000.0,2006
5900,107,Germany,139000.0,2004
5901,26,France,139000.0,2017
5902,58,Germany,139000.0,2019
5904,529,Switzerland,138500.0,2020
5906,147,Croatia (Hrvatska),138000.0,2009
5907,103,France,138000.0,2016
5908,48,Portugal,138000.0,1991
5909,113,France,138000.0,2015
5911,134,Italy,138000.0,1998
5912,97,France,138000.0,2014
5913,109,United Kingdom,108405.17241379312,1992
5914,742,Switzerland,146078.431372549,2011
5916,48,United Kingdom,107754.3103448276,2006
5917,86,United Kingdom,107715.51724137932,1995
5918,73,Italy,137000.0,2010
5919,346,Switzerland,137000.0,2005
5920,101,France,137000.0,2009
5921,54,Germany,136900.0,2020
5922,110,Germany,136560.0,2020
5923,142,Switzerland,144377.45098039217,2021
5925,200,Switzerland,143039.21568627452,2017
5926,134,Germany,135247.0,2021
5927,170,Croatia (Hrvatska),135000.0,2005
5928,99,Netherlands,135000.0,1997
5929,80,Portugal,135000.0,2005
5930,99,Netherlands,135000.0,2011
5931,68,Italy,135000.0,2004
5933,54,Italy,135000.0,1974
5934,44,Spain,135000.0,1991
5935,57,Croatia (Hrvatska),135000.0,1996
5937,78,Spain,135000.0,2019
5938,131,Switzerland,135000.0,2020
5939,62,France,135000.0,2005
5940,78,Italy,135000.0,2007
5942,216,Sweden,135000.0,2020
5943,110,Italy,135000.0,2006
5944,86,France,135000.0,2009
5945,54,France,135000.0,2020
5946,72,Italy,135000.0,2003
5947,21,Italy,135000.0,1998
5948,89,Portugal,135000.0,2007
5949,297,France,135000.0,1995
5951,106,Italy,135000.0,2009
5953,186,Germany,135000.0,2015
5954,181,Italy,135000.0,2006
5957,289,Germany,135000.0,2009
5959,140,Germany,134900.0,2021
5962,43,Netherlands,134500.0,2020
5963,56,France,134438.0,2020
5964,119,Switzerland,142156.86274509804,2013
5965,328,Switzerland,142156.86274509804,2019
5969,392,Switzerland,140196.07843137256,1997
5970,74,France,132000.0,2005
5971,341,Switzerland,132000.0,2020
5972,59,Germany,132000.0,2020
5976,160,United Kingdom,103405.17241379312,1995
5977,78,Italy,131000.0,2010
5978,36,Germany,131000.0,2020
5980,103,United Kingdom,102586.20689655172,2000
5981,122,France,102586.20689655172,1999
5982,191,Switzerland,137254.9019607843,2008
5983,187,Switzerland,137156.86274509804,2017
5984,79,Italy,130000.0,1997
5987,92,Italy,130000.0,2006
5989,81,Croatia (Hrvatska),130000.0,2001
5992,77,Italy,130000.0,2005
5994,125,Italy,130000.0,1990
5995,144,France,130000.0,2016
5996,34,Spain,130000.0,2002
5997,46,Italy,130000.0,2006
5998,53,Italy,129999.0,1995
5999,46,Spain,129999.0,2020
6000,142,Germany,129900.0,2000
6001,107,Netherlands,129750.0,2003
6002,87,Germany,129730.0,2019
6003,157,Germany,7423076.923076923,1988
6004,127,Denmark,7423076.923076923,1992
6005,157,Germany,129500.0,2015
6007,128,Netherlands,129500.0,1999
6008,117,Austria,129500.0,2009
6011,126,Netherlands,129500.0,2005
6015,127,Spain,129000.0,2005
6016,25,Italy,129000.0,2008
6017,114,Spain,129000.0,2005
6019,113,Netherlands,129000.0,2000
6021,86,Croatia (Hrvatska),129000.0,2009
6022,139,Croatia (Hrvatska),129000.0,1995
6025,78,Spain,129000.0,1990
6027,147,Germany,129000.0,2017
6029,177,Greece,129000.0,2002
6030,525,Germany,129000.0,2019
6031,383,Austria,129000.0,2017
6033,177,Netherlands,128974.0,2019
6034,94,United Kingdom,101293.10344827587,1998
6035,355,Switzerland,136274.50980392157,2014
6036,246,Switzerland,136274.50980392157,2010
6037,129,Germany,128500.0,2010
6039,260,Switzerland,128000.0,2008
6041,86,France,128000.0,2009
6042,111,Italy,128000.0,2006
6044,284,Finland,128000.0,2004
6045,364,Switzerland,135294.11764705883,1991
6046,29,France,127500.0,2019
6047,193,Switzerland,134709.80392156861,2021
6049,86,Spain,127000.0,2011
6050,40,France,127000.0,2019
6051,123,Italy,127000.0,2012
6052,314,Italy,127000.0,2020
6053,137,Croatia (Hrvatska),126900.0,2002
6054,431,Germany,126900.0,2020
6056,52,Italy,125000.0,1994
6057,76,Portugal,125000.0,1989
6058,73,Croatia (Hrvatska),125000.0,2004
6059,191,Germany,125000.0,2020
6060,106,Croatia (Hrvatska),125000.0,2005
6062,179,Spain,125000.0,1996
6063,134,Germany,125000.0,1993
6064,65,Croatia (Hrvatska),125000.0,2012
6065,195,Switzerland,125000.0,2010
6067,73,Croatia (Hrvatska),125000.0,2008
6068,84,Germany,125000.0,2003
6069,96,Sweden,125000.0,2006
6070,105,United Kingdom,125000.0,2001
6071,97,Netherlands,125000.0,2011
6078,118,Slovenia,125000.0,2004
6080,114,Spain,125000.0,2000
6081,239,Germany,125000.0,2009
6084,170,Spain,125000.0,2007
6089,148,Switzerland,131990.19607843136,2020
6092,166,Switzerland,131862.74509803922,2020
6093,467,Switzerland,131862.74509803922,2001
6095,229,Switzerland,131823.5294117647,2019
6096,110,Switzerland,131633.33333333334,2020
6097,45,France,124000.0,2008
6098,85,Croatia (Hrvatska),124000.0,2009
6099,81,Germany,124000.0,2020
6100,127,Malta,124000.0,2008
6101,185,Switzerland,123468.0,2021
6106,140,Switzerland,129901.96078431372,2020
6107,179,Switzerland,129892.15686274509,2019
6108,163,Switzerland,129865.6862745098,2020
6110,121,Croatia (Hrvatska),122000.0,1994
6111,89,Croatia (Hrvatska),122000.0,2008
6112,75,Germany,121900.0,2020
6113,101,Spain,121900.0,2019
6115,59,Spain,121600.0,2019
6116,225,Italy,121500.0,2017
6118,79,Germany,121380.0,2020
6120,314,Austria,120000.0,1990
6121,57,Croatia (Hrvatska),120000.0,1999
6123,60,Italy,120000.0,1993
6125,146,Germany,120000.0,2019
6129,44,Croatia (Hrvatska),120000.0,2006
6130,119,Spain,120000.0,2004
6131,74,Germany,120000.0,2004
6132,57,France,120000.0,2016
6133,35,France,120000.0,2019
6134,163,Italy,120000.0,1986
6135,106,Italy,120000.0,1994
6138,66,Italy,120000.0,2005
6141,55,Slovenia,120000.0,1979
6142,105,Italy,120000.0,2003
6143,44,France,120000.0,2019
6144,189,Italy,120000.0,1991
6145,86,Italy,120000.0,2006
6146,79,Turkey,120000.0,2001
6151,19,Italy,120000.0,2005
6153,84,Germany,119900.0,2020
6154,258,Germany,119900.0,2006
6156,64,France,119700.0,2019
6157,91,Spain,119600.0,2020
6159,44,Spain,119500.0,1993
6160,72,Netherlands,119500.0,1999
6162,41,Netherlands,119500.0,2012
6164,55,Netherlands,119500.0,2003
6166,38,Netherlands,119500.0,2006
6167,269,Switzerland,126470.58823529411,2011
6169,89,Germany,119000.0,1990
6171,42,Croatia (Hrvatska),119000.0,2004
6172,188,Croatia (Hrvatska),119000.0,2009
6173,126,Italy,119000.0,2006
6174,78,Spain,119000.0,2000
6175,127,Italy,119000.0,2000
6176,73,Finland,119000.0,1995
6178,67,Netherlands,119000.0,1995
6179,230,Germany,119000.0,2007
6180,75,Italy,119000.0,2006
6181,93,France,119000.0,1994
6182,39,Croatia (Hrvatska),119000.0,2008
6183,277,Germany,119000.0,2020
6184,49,France,119000.0,2019
6185,44,France,119000.0,1996
6188,343,Germany,119000.0,2006
6189,68,Netherlands,119000.0,2006
6190,125,Germany,119000.0,1994
6192,243,Croatia (Hrvatska),119000.0,2017
6193,66,Germany,118500.0,2020
6197,232,Switzerland,125490.19607843137,2000
6199,140,Croatia (Hrvatska),118000.0,2008
6202,138,Czech Republic,118000.0,2018
6203,192,France,118000.0,2019
6206,42,France,117800.0,2018
6207,38,France,117780.0,2020
6208,108,Denmark,6730769.230769231,2005
6210,785,Switzerland,123431.37254901961,2019
6211,2261,Switzerland,123431.37254901961,2002
6212,311,Switzerland,124019.60784313726,2019
6213,76,France,117000.0,2009
6214,138,Germany,115376.0,2020
6215,168,Switzerland,122172.54901960785,2021
6216,138,United Kingdom,90517.24137931035,2017
6217,89,United Kingdom,90517.24137931035,2004
6218,397,Lake Constance,122058.82352941176,1980
6222,280,Germany,115000.0,2010
6223,476,Switzerland,115000.0,2000
6225,182,Greece,115000.0,2009
6226,108,Netherlands,115000.0,1997
6229,41,Spain,115000.0,2005
6233,75,France,115000.0,2007
6234,28,France,115000.0,2018
6235,173,Croatia (Hrvatska),115000.0,2019
6236,112,Netherlands,115000.0,2007
6239,100,Turkey,115000.0,1997
6242,58,Italy,115000.0,2003
6243,35,France,115000.0,2018
6244,119,Croatia (Hrvatska),115000.0,2003
6247,83,Germany,114900.0,1995
6248,72,France,114900.0,2019
6249,328,Italy,114708.0,2019
6253,111,Germany,113950.0,2020
6256,118,Germany,113900.0,2018
6257,81,France,113900.0,2020
6258,662,Switzerland,120588.23529411765,2001
6259,129,France,118500.0,2020
6263,69,Croatia (Hrvatska),113000.0,2007
6265,365,Germany,113000.0,2016
6266,216,Switzerland,119607.8431372549,2017
6268,476,Switzerland,119509.80392156863,2020
6269,284,Switzerland,112330.0,2020
6270,429,Switzerland,112320.0,2020
6271,239,Switzerland,118773.5294117647,2020
6272,50,France,112000.0,1992
6274,64,Italy,112000.0,1997
6275,433,Switzerland,110000.0,2019
6276,82,Germany,110000.0,2005
6277,194,Portugal,110000.0,1998
6279,20,Italy,110000.0,2004
6280,119,Italy,110000.0,2005
6284,102,France,110000.0,2000
6285,128,Spain,110000.0,2014
6286,150,Italy,110000.0,2000
6288,181,Spain,110000.0,1999
6289,60,France,110000.0,2010
6292,31,Italy,110000.0,1998
6293,192,Netherlands,110000.0,1994
6295,68,Italy,110000.0,1974
6297,151,France,110000.0,1992
6298,161,Portugal,110000.0,2007
6299,37,Italy,110000.0,1999
6300,100,Spain,110000.0,1999
6301,239,Spain,110000.0,1998
6302,153,Spain,110000.0,2005
6303,137,Germany,110000.0,1997
6305,240,France,110000.0,1996
6306,171,France,110000.0,2004
6307,66,Netherlands,109500.0,1996
6311,76,Netherlands,109500.0,2009
6312,170,Netherlands,109500.0,1998
6316,112,Switzerland,109080.0,2020
6318,127,Netherlands,109000.0,2003
6319,166,Netherlands,109000.0,2014
6320,109,Austria,109000.0,1958
6321,52,France,109000.0,2005
6322,97,Netherlands,109000.0,1997
6323,90,Netherlands,109000.0,2002
6325,58,Netherlands,109000.0,2000
6326,133,Germany,109000.0,2004
6327,48,Spain,109000.0,2000
6328,39,France,109000.0,2020
6329,112,Netherlands,109000.0,1984
6331,75,France,109000.0,2012
6332,111,France,109000.0,2007
6336,100,France,109000.0,2001
6338,157,Germany,109000.0,2006
6339,120,Spain,107000.0,2000
6342,56,France,107000.0,2012
6343,176,Spain,107000.0,2019
6344,192,Germany,106900.0,2021
6347,51,Spain,106395.0,2018
6348,187,Switzerland,112745.09803921568,2020
6349,86,Spain,106189.0,2020
6352,73,Portugal,105000.0,2006
6355,116,Portugal,105000.0,1999
6356,111,Switzerland,105000.0,2008
6357,36,France,105000.0,2001
6358,82,Italy,105000.0,1990
6360,125,Italy,105000.0,1993
6361,83,Italy,105000.0,2005
6362,46,Italy,105000.0,1995
6364,85,Croatia (Hrvatska),105000.0,2007
6365,42,Italy,105000.0,2002
6366,62,Spain,105000.0,2003
6367,31,Spain,105000.0,1991
6368,49,Italy,105000.0,2008
6369,120,France,105000.0,2015
6370,124,Germany,104990.0,1996
6371,184,Germany,104982.0,2020
6373,98,Germany,104771.0,2021
6374,136,Switzerland,110877.45098039215,2020
6375,98,Germany,104544.0,2021
6377,69,Spain,104300.0,2019
6379,89,United Kingdom,81853.44827586207,2006
6380,26,United Kingdom,81896.55172413794,2004
6383,183,France,104000.0,2013
6384,146,Switzerland,103718.0,2020
6386,78,Germany,103240.0,2019
6387,106,Germany,102730.0,2021
6390,55,Spain,102000.0,2020
6391,188,Switzerland,107843.13725490196,2002
6392,292,Switzerland,107843.13725490196,2021
6393,282,Switzerland,107843.13725490196,2006
6394,325,Switzerland,107745.09803921568,2017
6395,306,Switzerland,106862.74509803922,1996
6396,68,Germany,101500.0,2019
6397,81,France,101299.0,2020
6398,246,Switzerland,107351.96078431372,2020
6399,285,Italy,100000.0,1979
6400,133,Italy,100000.0,2010
6401,92,Netherlands,100000.0,1992
6402,125,Croatia (Hrvatska),100000.0,2007
6404,110,Slovenia,100000.0,1981
6406,380,annecy,100000.0,2015
6408,104,Netherlands,100000.0,1998
6410,991,Bulgaria,100000.0,2006
6412,47,Germany,99999.0,2020
6413,59,Italy,99999.0,2019
6415,97,Germany,99990.0,2001
6416,150,Germany,99990.0,1993
6417,181,Germany,99990.0,2019
6420,116,Netherlands,99900.0,1988
6421,110,Croatia (Hrvatska),99900.0,2008
6422,124,Netherlands,99900.0,1992
6425,104,Germany,99900.0,2020
6432,116,Croatia (Hrvatska),99500.0,2005
6433,102,Netherlands,99500.0,1998
6434,108,Germany,99500.0,2020
6435,166,Italy,99500.0,1995
6436,58,Netherlands,99500.0,2001
6437,154,Netherlands,99500.0,2017
6439,100,Netherlands,99500.0,1995
6440,153,France,99500.0,2012
6441,328,Germany,99490.0,2020
6442,577,Switzerland,99000.0,1962
6443,136,Croatia (Hrvatska),99000.0,2006
6444,208,Netherlands,99000.0,2008
6445,109,Netherlands,99000.0,1976
6446,29,Italy,99000.0,2001
6447,159,Italy,99000.0,1976
6449,61,Italy,99000.0,2007
6451,67,Spain,99000.0,2003
6452,98,Germany,99000.0,2000
6453,102,Croatia (Hrvatska),99000.0,1991
6454,147,Italy,99000.0,1991
6455,62,Italy,99000.0,1991
6458,218,Spain,99000.0,1999
6459,130,Germany,99000.0,2000
6461,127,Netherlands,99000.0,1992
6462,168,France,99000.0,1998
6463,131,Croatia (Hrvatska),99000.0,2004
6466,36,France,99000.0,2019
6467,166,Germany,99000.0,1999
6470,104,Spain,99000.0,2005
6471,48,Croatia (Hrvatska),99000.0,2007
6472,392,Germany,99000.0,2017
6473,107,Netherlands,99000.0,1996
6475,103,Germany,99000.0,2004
6477,146,Netherlands,99000.0,2000
6478,130,France,99000.0,1998
6479,174,Izola,99000.0,1994
6481,248,Germany,99000.0,2015
6482,145,France,99000.0,2006
6483,436,Netherlands,99000.0,1999
6484,132,Switzerland,104901.96078431372,2020
6485,193,Germany,98900.0,2019
6486,91,Austria,98880.0,2019
6487,196,Switzerland,104797.05882352941,2021
6488,147,Switzerland,98800.0,2020
6489,275,Germany,98800.0,2004
6492,109,Croatia (Hrvatska),98000.0,1995
6493,86,Germany,98000.0,1989
6494,118,Portugal,98000.0,2000
6496,56,Portugal,98000.0,2015
6497,76,Croatia (Hrvatska),98000.0,2008
6500,140,Croatia (Hrvatska),98000.0,2008
6502,144,Croatia (Hrvatska),98000.0,2008
6504,582,Netherlands,98000.0,2009
6505,106,Croatia (Hrvatska),98000.0,2005
6508,317,Novi Vinodolski,98000.0,2016
6509,72,Italy,98000.0,2006
6510,405,Spain,98000.0,1999
6511,107,Netherlands,98000.0,1985
6512,146,Hungary,98000.0,1998
6513,243,Germany,98000.0,2019
6516,89,Croatia (Hrvatska),97900.0,2009
6517,197,Croatia,97900.0,2009
6519,77,Germany,97750.0,2020
6523,290,Switzerland,96500.0,2016
6526,315,Switzerland,101862.74509803922,2020
6527,146,Italy,96000.0,2018
6531,159,France,96000.0,2002
6532,233,Germany,96000.0,2004
6534,64,Germany,95999.0,2020
6536,72,Croatia (Hrvatska),95900.0,2000
6537,56,Spain,95869.0,2018
6538,118,Austria,95790.0,2020
6539,103,Germany,95600.0,2021
6541,50,Croatia (Hrvatska),95000.0,2006
6543,34,Portugal,95000.0,2002
6544,51,Portugal,95000.0,1993
6546,161,Italy,95000.0,2001
6547,143,Italy,95000.0,2003
6548,93,France,95000.0,2012
6552,108,Croatia (Hrvatska),95000.0,1996
6553,84,Spain,95000.0,2012
6556,94,Spain,95000.0,2016
6557,91,France,95000.0,1995
6560,73,Croatia (Hrvatska),95000.0,2000
6561,122,Germany,95000.0,1997
6563,102,Italy,95000.0,2002
6565,139,Croatia (Hrvatska),95000.0,2010
6566,77,Italy,95000.0,2000
6568,57,Italy,95000.0,1991
6569,58,Germany,95000.0,2000
6570,103,Spain,95000.0,2019
6571,84,Italy,95000.0,2006
6572,105,France,95000.0,2017
6573,104,Italy,95000.0,2006
6577,112,Germany,95000.0,2017
6578,47,Croatia (Hrvatska),95000.0,1991
6579,337,Germany,95000.0,1996
6580,53,Austria,93900.0,2020
6581,159,Switzerland,99037.25490196078,2019
6583,253,France,73275.86206896552,1989
6584,54,Spain,93018.0,2019
6585,236,Germany,93000.0,1956
6587,53,France,93000.0,2018
6588,348,Switzerland,97549.01960784313,1961
6589,54,Portugal,92572.0,2020
6590,122,Portugal,92572.0,2020
6591,268,Switzerland,98088.23529411765,2020
6592,111,Portugal,92500.0,1998
6594,107,Netherlands,92500.0,1990
6595,82,Portugal,92487.0,2020
6596,107,Switzerland,97941.17647058824,2017
6597,241,Switzerland,92407.0,2018
6598,117,Germany,92271.0,2020
6599,246,Germany,92140.0,2020
6601,49,France,92000.0,2009
6602,50,France,92000.0,2017
6606,281,Denmark,92000.0,2010
6607,223,Germany,91999.0,2020
6608,72,Spain,91984.0,2019
6609,47,France,91900.0,2008
6612,169,Italy,90000.0,2000
6614,39,Italy,90000.0,2008
6615,212,Italy,90000.0,2001
6616,88,Spain,90000.0,2005
6617,64,France,90000.0,2011
6618,58,Germany,90000.0,2015
6620,70,Italy,90000.0,1993
6621,99,Italy,90000.0,2004
6623,79,Croatia (Hrvatska),90000.0,2005
6624,74,France,90000.0,2009
6625,68,France,90000.0,2005
6626,115,France,90000.0,1997
6630,130,Italy,90000.0,2004
6632,52,Portugal,90000.0,2018
6633,235,Switzerland,90000.0,2019
6634,245,Italy,90000.0,2013
6636,401,Italy,90000.0,1995
6637,111,Italy,90000.0,2014
6638,203,Italy,90000.0,2006
6639,275,Germany,89999.0,2017
6640,66,France,89990.0,1998
6642,93,Germany,89950.0,2019
6643,90,Germany,89500.0,2003
6645,191,Poland,89500.0,2016
6646,50,France,89500.0,2017
6650,147,Netherlands,89500.0,1997
6654,146,Netherlands,89500.0,2005
6657,82,Croatia (Hrvatska),89000.0,2008
6659,105,Spain,89000.0,1991
6661,84,Italy,89000.0,1993
6662,48,Italy,89000.0,1993
6663,217,Spain,89000.0,2015
6664,171,Italy,89000.0,1995
6665,56,Italy,89000.0,1976
6666,74,Portugal,89000.0,1991
6668,56,Germany,89000.0,2005
6669,156,Spain,89000.0,1997
6674,279,Croatia (Hrvatska),89000.0,1997
6675,121,Spain,89000.0,2016
6677,63,France,89000.0,2018
6678,91,Germany,89000.0,1990
6681,78,France,89000.0,2008
6683,219,Croatia (Hrvatska),89000.0,2000
6685,119,Finland,89000.0,2000
6686,149,Germany,89000.0,1998
6687,92,Netherlands,89000.0,2002
6689,332,Germany,89000.0,2004
